construct,method,baseline_type,split,decoupling_axis,layer,alpha,n,mean_raw_logit_shift,mean_abs_raw_logit_shift,mean_signed_logit_shift,mean_steered_signed_logit_diff,mean_kl_divergence
certainty,direction,shuffled_label_direction,heldout,ordinary,8,3.0,24,-0.003061532974243164,0.03799645105997721,-0.004708607991536458,0.9863629738489786,0.0015951824655833964
certainty,direction,shuffled_label_direction,heldout,ordinary,9,-3.0,24,-0.004035393397013347,0.04269512494405111,0.003076791763305664,0.9941483736038208,0.0010413542089130108
certainty,direction,shuffled_label_direction,heldout,ordinary,9,-1.0,24,-0.0013595819473266602,0.014198501904805502,0.0010611613591512044,0.9921327431996664,0.00011543933275485567
certainty,direction,shuffled_label_direction,heldout,ordinary,9,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,shuffled_label_direction,heldout,ordinary,9,1.0,24,0.001376827557881673,0.014161785443623861,-0.0010967254638671875,0.989974856376648,0.00011518173535781291
certainty,direction,shuffled_label_direction,heldout,ordinary,9,3.0,24,0.004182060559590657,0.04234898090362549,-0.0033953587214152017,0.9876762231191,0.001034355644757549
certainty,direction,shuffled_label_direction,heldout,ordinary,10,-3.0,24,-0.015621701876322428,0.04712744553883871,0.000798185666402181,0.9918697675069174,0.0007757352674767996
certainty,direction,shuffled_label_direction,heldout,ordinary,10,-1.0,24,-0.005251487096150716,0.01575787862141927,0.0003007253011067708,0.991372307141622,8.616986148505627e-05
certainty,direction,shuffled_label_direction,heldout,ordinary,10,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,shuffled_label_direction,heldout,ordinary,10,1.0,24,0.005297382672627767,0.015805602073669434,-0.00033605098724365234,0.9907355308532715,8.618569214983533e-05
certainty,direction,shuffled_label_direction,heldout,ordinary,10,3.0,24,0.016020456949869793,0.04754288991292318,-0.0011061429977416992,0.9899654388427734,0.0007756491977488622
certainty,direction,shuffled_label_direction,heldout,ordinary,11,-3.0,24,-0.002856473128000895,0.032243549823760986,0.000500182310740153,0.9915717641512553,0.0005131606594659388
certainty,direction,shuffled_label_direction,heldout,ordinary,11,-1.0,24,-0.0009513298670450846,0.010749538739522299,0.00017154216766357422,0.9912431240081787,5.710829888509276e-05
certainty,direction,shuffled_label_direction,heldout,ordinary,11,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,shuffled_label_direction,heldout,ordinary,11,1.0,24,0.0009519060452779134,0.010754168033599854,-0.00017859538396199545,0.9908929864565531,5.7271993379496657e-05
certainty,direction,shuffled_label_direction,heldout,ordinary,11,3.0,24,0.0028539697329203286,0.03226560354232788,-0.0005521575609842936,0.9905194242795309,0.000516357294448729
